,title,label,emotion,score
4870,"Classified emails from Clinton aides kick-started FBI probe, candidate downplays controversy",REAL,neutral,0.8771007061004639
4871,Cruz likely to block Trump on a second ballot at the GOP convention,REAL,fear,0.6787333488464355
4872,Comment on BREAKING: Supreme Court Rules Cops Can Break the Law to Enforce the Law by Joseph Edward Bodden,FAKE,neutral,0.7504103779792786
4873,The Failure of US Democracy,FAKE,sadness,0.3574448525905609
4874,Trump or Clinton?,FAKE,neutral,0.8305113911628723
4875,5 takeaways from the debate that didn’t matter,REAL,neutral,0.87201988697052
4876,Pleading for Paul Ryan,REAL,sadness,0.6006358861923218
4877,Long Odds Ahead for Obama on His Troubled Trade Agenda,REAL,fear,0.6291062831878662
4878,Here Is Why the Trump Administration Will Be a Force for Peace - James P. Pinkerton,FAKE,neutral,0.8996643424034119
4879,Plouffe to Clinton: Stop micromanaging,REAL,anger,0.6256421208381653
4880,Obama's leadership tank is out of gas: President shrinks as our challenges grow,REAL,sadness,0.39206159114837646
4881,Sex and the Presidential City,FAKE,neutral,0.7516293525695801
4882,Marco Rubio is running scared,REAL,fear,0.9810439944267273
4883,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,FAKE,anger,0.7971839904785156
4884,Urban Population Booms Will Make Climate Change Worse,FAKE,disgust,0.6913878917694092
4885,An Open Letter to Black South African Police Officers,FAKE,neutral,0.3263065218925476
4886,Nanny In Jail After Force Feeding Baby To Death,FAKE,sadness,0.5529164671897888
4887,Meet the Trump Truthers: Media figures insist bigoted Trump questioner was just a liberal plant,REAL,neutral,0.5412099957466125
4888,Why is #SpiritCooking Trending on Twitter?,FAKE,surprise,0.30720409750938416
4889,CETA Is Step towards a Corporate Land Called Euramerica,FAKE,neutral,0.6952219605445862
4890,Media Roll Out Welcome Mat for ‘Humanitarian’ War in Syria,FAKE,neutral,0.7366746068000793
4891,"Shouts of ‘Not my president!’ in California, following Trump victory",FAKE,anger,0.6947253346443176
4892,"Trump’s a walking time bomb: Don’t be fooled by his “victory,” he can implode his own campaign at any moment",REAL,neutral,0.4767390489578247
4893,"‘Chairman Cash’ – John Podesta is Paid $7,000 a Month by Foundation Run by Banker With Ties to Financial Crisis",FAKE,neutral,0.4187232553958893
4894,Israeli Minister sparks Scandal after showing Satisfaction at Italy's Earthquakes,FAKE,disgust,0.773931086063385
4895,Trump’s campaign for celebrity,FAKE,neutral,0.5634273290634155
4896,"Eric Trump: Dad's Campaign To Focus On, Fix Inner-City Education",REAL,neutral,0.6845771074295044
4897,Brexit Lost: Scuppered By May and High Court,FAKE,sadness,0.3896850049495697
4898,Trump spurs some conservative leaders to step back from the GOP,REAL,anger,0.8017978072166443
4899,"Obama's DOJ Issued ""Stand Down"" Order on Clinton Foundation Investigation",FAKE,fear,0.47758936882019043
4900,Breaking/Exclusive: Comey Lied: FBI “Synced” Weiner Laptop Under Misused Terror Warrant – Updated,FAKE,neutral,0.5237316489219666
4901,Michael Moore Visits WikiLeaks’ Julian Assange [Video],FAKE,neutral,0.37204140424728394
4902,Election Night Drama: Hillary overheard giving spouse a tongue lashing!,FAKE,disgust,0.7543663382530212
4903,Israeli Deputy Minister: Italy Quakes Retribution For Anti Jewish Vote,FAKE,anger,0.4508236050605774
4904,Is it 2016 already?,REAL,surprise,0.48146671056747437
4905,It’s On: Between Duterte and America,FAKE,neutral,0.865384578704834
4906,Boehner: Israel trip planned before Netanyahu-Obama rift,REAL,neutral,0.5579907894134521
4907,The US May Soon Face an Apocalyptic Seismic Event,FAKE,fear,0.9136607646942139
4908,Anti-Trump Protester Holds Reprehensible Sign about Melania – TruthFeed,FAKE,disgust,0.5902822017669678
4909,Why These Democrats Flipped To Defeat Wall Street Deregulation,REAL,neutral,0.7087214589118958
4910,New Leaked Clinton Emails Came from the Devices of Anthony Weiner,FAKE,neutral,0.4576844871044159
4911,Federal Election Commission (“FEC”) Is Another Example of a Lazy Corrupt Agency,FAKE,disgust,0.8077520132064819
4912,California Airport Security Tightened Amid ISIS Fears,REAL,fear,0.9505964517593384
4913,"Exclusive: New Jeb Bush Super PAC ad uses Paris, San Bernardino images",REAL,neutral,0.8203190565109253
4914,Megyn [sic] Kelly: Gowdy Triumphantly Comments on the Hillary Case Reopening,FAKE,neutral,0.6060663461685181
4915,Can Hillary flip the script in Oregon and Kentucky?,REAL,neutral,0.9374865293502808
4916,Rise of Mandatory Vaccinations Means the End of Medical Freedom,FAKE,neutral,0.39009594917297363
4917,Bank of Canada Commentary Whipsaws Loonie,FAKE,neutral,0.737880527973175
4918,Cruz and Kasich form an alliance: Is that fair? (+video),REAL,neutral,0.8484863042831421
4919,Glenn Reynolds: Don't be a sucker for socialism,REAL,anger,0.42384234070777893
4920,Why the death of GOP 'loyalty pledge' matters,REAL,neutral,0.5958593487739563
4921,How Cruz rescued Carson,REAL,neutral,0.726584255695343
4922,Would A Trump Presidency Make SJWs EVEN MORE Aggressive–And Is Secession The Answer?,FAKE,fear,0.44606995582580566
4923,FRENCH COLLEGE STUDENT came to America with her family nine years ago because Europe had become too dangerous to live in because of mass Muslim migration,FAKE,fear,0.924453854560852
4924,Police Arrest 12 Suspected Of Helping Paris Gunmen,REAL,fear,0.8760802745819092
4925,Combat Obesity with a Balance of Omega-3 and Omega-6,FAKE,neutral,0.8477004766464233
4926,What is the goal of the Progressive Movement: to gain power or to give it away?,FAKE,neutral,0.7121807336807251
4927,US election 2016: Bernie Sanders' and Hillary Clinton's policies compared,REAL,neutral,0.8116461634635925
4928,"Trump, Clinton trade blows on terror and guns in wake of Orlando attack",REAL,fear,0.9941837191581726
4929,What's wrong with the planet? Saudi Arabia to be reelected to UN Human Rights Council,FAKE,anger,0.48008155822753906
4930,Clinton defends role over Benghazi in heated Hill hearing,REAL,anger,0.8942691683769226
4931,Many Clinton charity donors also got State Department awards under Hillary,REAL,neutral,0.5754749774932861
4932,Hillary Clinton and Bernie Sanders = lecture vs. rock concert,REAL,neutral,0.47901996970176697
4933,Even Gawker haters should fear the strategy Peter Thiel is using to destroy Gawker,REAL,fear,0.9197386503219604
4934,Gun control becomes a litmus test in Democratic primaries,REAL,neutral,0.49331867694854736
4935,ATF misfire? Guide indicates bullets at center of firestorm already banned; agency blames 'error',REAL,anger,0.3178534209728241
4936,America’s Most Popular ‘Legal’ Drug is Responsible for 25% of ALL Cancer,FAKE,neutral,0.8865223526954651
4937,Stationing American troops in Japan will lead to bloody tragedy – ex-PM of Japan,FAKE,anger,0.43397408723831177
4938,Deterioration of Interracial Relations During Barack Obama’s Presidency,FAKE,disgust,0.5992099046707153
4939,VFW fires back at Obama: Politics not 'confused',REAL,anger,0.7499648332595825
4940,GOP reaches ‘new level of panic’ over Trump’s candidacy,REAL,fear,0.98526531457901
4941,Clinton regrets 1996 remark on ‘super-predators’ after encounter with activist,REAL,neutral,0.32422876358032227
4942,Washington Post Anti-Trump Scare Tactics,FAKE,fear,0.9782675504684448
4943,Critics to the White House: Call Orlando What it Is,REAL,anger,0.5757039189338684
4944,‘On Contact’: Chris Hedges and Medea Benjamin on the U.S.-Saudi Alliance,FAKE,neutral,0.9300626516342163
4945,"Defying Republican orthodoxy, Trump trashes trade deals and advocates tariffs",REAL,anger,0.6610850691795349
4946,Former Egyptian president Morsi sentenced to death,REAL,sadness,0.4025477468967438
4947,Re: Jedi mind trick? Mark Hamill to Democrats: ‘Don’t panic- VOTE!’,FAKE,fear,0.9683279991149902
4948,"Copenhagen police shoot, kill man near train station",REAL,anger,0.5804277062416077
4949,Hoax Tweet leads to street riots,FAKE,anger,0.7994871139526367
4950,Let’s dispel with this notion that Donald Trump knows what he’s doing,REAL,neutral,0.8852003216743469
4951,"Republican convention’s ‘non-conventional’ list: Model, astronaut and Trump clan",REAL,neutral,0.8962465524673462
4952,Curfew begins in riot-torn Baltimore,REAL,fear,0.47046345472335815
4953,Battle For Mosul Not What It Seems,FAKE,surprise,0.4238741993904114
4954,How right was Romney?,REAL,surprise,0.47281116247177124
4955,Marco Rubio: Donald Trump's plan 'borders on the absurd',REAL,anger,0.31990867853164673
4956,Steven Seagal receives Russian citizenship on Putin’s personal decision,FAKE,joy,0.6611906290054321
4957,Man searching for unbiased review of ADHM and Shivaay on internet ends up exhausting data pack,FAKE,sadness,0.5815033316612244
4958,The state Duma has postponed the adoption of the bill on “winter tires” | The Newspapers,FAKE,sadness,0.588182270526886
4959,Not all the recent fires at black churches were arson. Here's what we know.,REAL,neutral,0.841637372970581
4960,21 Things We’ve Learned About Hillary Clinton from Wikileaks That the MSM Won’t Share…But YOU Can!,FAKE,neutral,0.6205515265464783
4961,UDAN effect: Bengaluru techies demand air taxi services to cross Silk Board,FAKE,neutral,0.7790911197662354
4962,Obama Will Address Hillary’s Email Scandal on First Ever ‘Fox News Sunday’,REAL,neutral,0.49637478590011597
4963,Russia reveals chilling first images of super-nuke ‘Satan 2’ which has ‘power to devastate area size of Texas’,FAKE,fear,0.9173359274864197
4964,Obamacare on the line at SCOTUS,REAL,fear,0.49256622791290283
4965,Asda shoppers ‘just generally angry’,FAKE,anger,0.9469509720802307
4966,Obama to propose ending sequester,REAL,neutral,0.5532671213150024
4967,More Bang for the Buck | New Eastern Outlook,FAKE,neutral,0.8752709627151489
4968,Ben Shapiro Destroys John Oliver On Abortion And Trump | Daily Wire,FAKE,neutral,0.6326078772544861
4969,Sanders says he's backing DNC chair's primary opponent,REAL,neutral,0.5017874240875244
4970,Trump doubles down in naming a combative true believer as campaign chief,REAL,neutral,0.6804039478302002
4971,US faces calls to ‘walk away’ from Iran talks,REAL,fear,0.7894068360328674
4972,A monumental test for Boehner,REAL,fear,0.7441641688346863
4973,"Comment on Why We’re All Deficient In Magnesium, The Many Signs & What To Do by Ain’t No Sunshine: Seasonal SADness and Magnesium | Activation Health",FAKE,sadness,0.713024914264679
4974,"CNBC: TRUMP WILL WIN THE ELECTION AND IS MORE POPULAR THAN OBAMA IN 2008, AI SYSTEM FINDS",FAKE,neutral,0.8615999817848206
4975,BECK: COMEY LETTER ‘ONE OF THE MOST IRRESPONSIBLE THINGS TO EVER HAPPEN’,FAKE,neutral,0.6257723569869995
4976,Sanders campaign sues DNC after database breach,REAL,anger,0.8438303470611572
4977,Russian warships ready to strike terrorists near Aleppo,FAKE,fear,0.9085800647735596
4978,Time does nothing,FAKE,neutral,0.7387550473213196
4979,Podesta Goes Crazy Live On CNN Over New FBI Hillary Investigation,FAKE,anger,0.526401162147522
4980,"Kim Davis Could Pay As Much As $225,000 In Legal Costs For Her Publicity Stunt",FAKE,neutral,0.39715731143951416
4981,Rapper invited to meet with Obama on youth initiative has ankle monitor go off during meeting,FAKE,neutral,0.612228512763977
4982,German Panzers to Rumble Once More Along Russian Borders,FAKE,neutral,0.797039270401001
4983,Black Female Attorney Demolishes anti-Trump White TV Anchors,FAKE,disgust,0.505691409111023
4984,Scientists believe they have found ET,FAKE,neutral,0.5882266759872437
4985,Pundits and presidents complain about polarization. But it may be the sign of a healthy democracy.,REAL,neutral,0.9171134233474731
4986,Obama again delays Afghanistan troop drawdown,REAL,neutral,0.524965226650238
4987,US Government and the Clinton female: Come to the Psychiatrist's Couch,FAKE,neutral,0.8165987133979797
4988,Hacker Guccifer 2.0 Issues Dire Warning to Americans : Democrats May Try and HACK the Election – TruthFeed,FAKE,fear,0.7844741940498352
4989,"Boulder bash: Trump may rip Carson, but the pressure is on Jeb",REAL,neutral,0.48798733949661255
4990,Echoes of Charlie Hebdo in attack on Texas Muhammad cartoon event (+video),REAL,fear,0.5671423673629761
4991,One of this election's bright spots: early voting,REAL,joy,0.9212300777435303
4992,Battle over Obama immigration actions lands before Supreme Court,REAL,anger,0.5537725687026978
4993,10 Ways Russia is Preparing For World War 3,FAKE,neutral,0.852491021156311
4994,Race to replace Boehner expected to be another leadership vs. conservative caucus showdown,REAL,neutral,0.6080421805381775
4995,Takeaways from the GOP town hall,REAL,neutral,0.6671833992004395
4996,Brother of Clinton’s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll,FAKE,neutral,0.8228113055229187
4997,Hillary Spent $25 Million from Clinton Foundation on Private Jets,FAKE,sadness,0.3321360647678375
4998,"From Pauper to A-List Princess, Anna Kendrick Reveals She Was Once 'Too Poor' To Buy Shoes for Oscars",FAKE,sadness,0.905023455619812
4999,Trump’s sweep is another humiliating defeat for media and political elites,REAL,disgust,0.4480753540992737
5000,Levers of Power: Flushing the Vote Down the Memory Hole,FAKE,neutral,0.8128636479377747
5001,2016ers hail release of U.S. prisoners held by Iran as Republicans slam Obama policy,REAL,joy,0.8938770294189453
5002,Is Sanders 2016 Becoming Nader 2000?,REAL,neutral,0.637610673904419
5003,"The Perfect State Index: If Iowa, N.H. Are Too White To Go First, Then Who?",REAL,neutral,0.8574787378311157
5004,Poll Finds Americans' Support For Police Highest In Nearly 50 Years,FAKE,neutral,0.8968417048454285
5005,FBI Director Comey Sent Letter To Staff All But Admitting He Botched The Email Announcement,FAKE,sadness,0.42543476819992065
5006,Super PACs Escalate Air War Ahead of Iowa Caucuses,REAL,neutral,0.8083081841468811
5007,Self-proclaimed “genius” reaches new highs in stupidity: Trump puts his incompetence on full display,REAL,anger,0.3910090923309326
5008,Journalist facing 45 years in jail for filming the tar sands pipeline protest in North Dakota,FAKE,anger,0.571058988571167
5009,Trump’s Campaign Is Damaging His Brand,REAL,disgust,0.4475529193878174
5010,ISIS Extremist Who Beheaded Prisoners Is Identified As Man From London,REAL,fear,0.29925110936164856
5011,"Millennials ‘Search for Truth’ on Election but Distrust Media, Intelligence Firm Reports",FAKE,anger,0.3428952097892761
5012,Assassination attempt at Reno Trump rally?,FAKE,fear,0.4103611409664154
5013,Iran's Supreme Leader Slams Republican Letter On Nuke Deal,REAL,anger,0.7632800340652466
5014,"Pence, after Trump, denounces Clinton calling supporters ‘deplorables,’ says disrespectful",REAL,disgust,0.5589446425437927
5015,"Clinton, back in the Benghazi hot seat, withstands Republicans’ grilling",REAL,neutral,0.41310977935791016
